seuil,rappel,fpr,precision_grille,precision_prevalence,tp,fp,n_pos,n_neg
-4.2475000000000005,1.0,0.33697916666666666,0.12920592193808883,0.24796590468810537,576,3882,576,11520
-4.245,1.0,0.33602430555555557,0.129525522824376,0.24849543777907201,576,3871,576,11520
-4.240500000000001,1.0,0.3353298611111111,0.12975895471953142,0.24888197550068053,576,3863,576,11520
-4.237500000000001,1.0,0.3346354166666667,0.12999322951929587,0.24926971762414799,576,3855,576,11520
-4.2364999999999995,1.0,0.334375,0.13008130081300814,0.24941543257989093,576,3852,576,11520
-4.2345,1.0,0.33394097222222224,0.13022835179742256,0.2496586697874,576,3847,576,11520
-4.23,1.0,0.33315972222222223,0.1304938830992297,0.2500976944118796,576,3838,576,11520
-4.226,1.0,0.3326388888888889,0.1306715063520871,0.25039123630672927,576,3832,576,11520
-4.2235,1.0,0.33194444444444443,0.13090909090909092,0.2507836990595611,576,3824,576,11520
-4.2205,1.0,0.3315972222222222,0.13102820746132848,0.25098039215686274,576,3820,576,11520
-4.218,1.0,0.33151041666666664,0.1310580204778157,0.2510296136497353,576,3819,576,11520
-4.2155000000000005,1.0,0.3310763888888889,0.13120728929384967,0.2512760109933255,576,3814,576,11520
-4.213,1.0,0.3307291666666667,0.13132694938440492,0.25147347740667975,576,3810,576,11520
-4.2095,1.0,0.33038194444444446,0.13144682793245094,0.2516712544239088,576,3806,576,11520
-4.205,1.0,0.32960069444444445,0.13171735650583125,0.2521173921607249,576,3797,576,11520
-4.202,1.0,0.32890625,0.13195876288659794,0.2525152890116394,576,3789,576,11520
-4.198499999999999,1.0,0.32795138888888886,0.1322921451538815,0.2530644523527086,576,3778,576,11520
-4.1955,1.0,0.32708333333333334,0.13259668508287292,0.25356576862123614,576,3768,576,11520
-4.1935,1.0,0.3269097222222222,0.13265776140027638,0.25366627031311934,576,3766,576,11520
-4.1915,1.0,0.3265625,0.13278008298755187,0.25386751289170967,576,3762,576,11520
-4.1895,1.0,0.32647569444444446,0.13281069863961265,0.2539178734378099,576,3761,576,11520
-4.186999999999999,1.0,0.3263888888888889,0.13284132841328414,0.25396825396825395,576,3760,576,11520
-4.184,1.0,0.32612847222222224,0.13293330256173552,0.2541195155846734,576,3757,576,11520
-4.1815,1.0,0.3259548611111111,0.1329946894481644,0.25422045680238337,576,3755,576,11520
-4.178,1.0,0.32491319444444444,0.13336420467700857,0.25482779215608203,576,3743,576,11520
-4.1739999999999995,1.0,0.32439236111111114,0.13354973336424764,0.2551325493322703,576,3737,576,11520
-4.1715,1.0,0.32430555555555557,0.13358070500927643,0.25518341307814996,576,3736,576,11520
-4.1675,1.0,0.3223958333333333,0.13426573426573427,0.2563075690828995,576,3714,576,11520
-4.1645,1.0,0.321875,0.13445378151260504,0.25661587810745784,576,3708,576,11520
-4.1625,1.0,0.32178819444444445,0.13448517394349754,0.25666733507118505,576,3707,576,11520
-4.1605,1.0,0.3216145833333333,0.1345480028030834,0.25677031093279845,576,3705,576,11520
-4.1594999999999995,1.0,0.32109375,0.13473684210526315,0.25707973488652336,576,3699,576,11520
-4.1575,1.0,0.32013888888888886,0.1350844277673546,0.25764895330112725,576,3688,576,11520
-4.1555,1.0,0.32005208333333335,0.13511611541168192,0.2577008254479565,576,3687,576,11520
-4.1525,1.0,0.31961805555555556,0.13527477689055895,0.25796049979846836,576,3682,576,11520
-4.1495,1.0,0.31953125,0.13530655391120508,0.2580124974803467,576,3681,576,11520
-4.148,1.0,0.3182291666666667,0.13578500707213578,0.25879498584714916,576,3666,576,11520
-4.1455,1.0,0.3181423611111111,0.13581702428672482,0.25884732052578363,576,3665,576,11520
-4.143000000000001,1.0,0.31796875,0.13588110403397027,0.258952053408861,576,3663,576,11520
-4.1405,1.0,0.31788194444444445,0.13591316658801322,0.25900445163901253,576,3662,576,11520
-4.1385000000000005,1.0,0.3176215277777778,0.1360094451003542,0.2591617736383883,576,3659,576,11520
-4.1370000000000005,1.0,0.31710069444444444,0.13620241191771104,0.25947699168862765,576,3653,576,11520
-4.135,1.0,0.3168402777777778,0.1362991008045433,0.2596348884381339,576,3650,576,11520
-4.1335,1.0,0.3167534722222222,0.13633136094674556,0.25968756340028404,576,3649,576,11520
-4.1315,1.0,0.31657986111111114,0.13639592706606676,0.2597929774710777,576,3647,576,11520
-4.129,1.0,0.31631944444444443,0.13649289099526066,0.2599512591389115,576,3644,576,11520
-4.1274999999999995,1.0,0.3159722222222222,0.1366223908918406,0.26016260162601623,576,3640,576,11520
-4.1259999999999994,1.0,0.31527777777777777,0.13688212927756654,0.26058631921824105,576,3632,576,11520
-4.124499999999999,1.0,0.3151909722222222,0.13691466603280247,0.26063938098147016,576,3631,576,11520
-4.1235,1.0,0.31475694444444446,0.13707758210376011,0.260905014268243,576,3626,576,11520
-4.1225000000000005,1.0,0.3146701388888889,0.1371102118543204,0.2609582059123344,576,3625,576,11520
-4.1215,1.0,0.3145833333333333,0.13714285714285715,0.26101141924959215,576,3624,576,11520
-4.1195,1.0,0.31414930555555554,0.13730631704410012,0.2612778117983262,576,3619,576,11520
-4.1175,1.0,0.31328125,0.13763440860215054,0.2618122315401923,576,3609,576,11520
-4.1165,1.0,0.3129340277777778,0.13776608466873955,0.2620266120777891,576,3605,576,11520
-4.115,1.0,0.31180555555555556,0.1381957773512476,0.2627257799671593,576,3592,576,11520
-4.1135,1.0,0.3116319444444444,0.13826212193951032,0.26283367556468173,576,3590,576,11520
-4.1115,1.0,0.3107638888888889,0.13859480269489893,0.2633744855967078,576,3580,576,11520
-4.109,1.0,0.31050347222222224,0.1386949193354202,0.2635371628577311,576,3577,576,11520
-4.1075,1.0,0.3098958333333333,0.1389290882778582,0.2639175257731959,576,3570,576,11520
-4.106,1.0,0.30972222222222223,0.138996138996139,0.264026402640264,576,3568,576,11520
-4.1045,1.0,0.309375,0.1391304347826087,0.2642444260941371,576,3564,576,11520
-4.1035,1.0,0.3089409722222222,0.13929866989117293,0.2645174622855962,576,3559,576,11520
-4.102,1.0,0.30885416666666665,0.13933236574746008,0.26457213724679624,576,3558,576,11520
-4.1005,1.0,0.30842013888888886,0.13950108985226448,0.26484585143803024,576,3553,576,11520
-4.099,1.0,0.3081597222222222,0.1396025206010664,0.2650103519668737,576,3550,576,11520
-4.0975,1.0,0.3077256944444444,0.13977190002426595,0.26528497409326424,576,3545,576,11520
-4.096,1.0,0.30746527777777777,0.13987372510927634,0.2654500207382829,576,3542,576,11520
-4.0945,1.0,0.3072048611111111,0.1399756986634265,0.26561527287819053,576,3539,576,11520
-4.093500000000001,1.0,0.3055555555555556,0.140625,0.26666666666666666,576,3520,576,11520
-4.092499999999999,1.0,0.3051215277777778,0.14079687118064044,0.2669447340980188,576,3515,576,11520
-4.0915,1.0,0.30486111111111114,0.14090019569471623,0.2671118530884808,576,3512,576,11520
-4.0905000000000005,1.0,0.3043402777777778,0.14110730034296914,0.26744671959882993,576,3506,576,11520
-4.0895,1.0,0.3040798611111111,0.14121108114734005,0.26761446790717125,576,3503,576,11520
-4.088,1.0,0.3037326388888889,0.14134969325153374,0.2678384599288554,576,3499,576,11520
-4.0865,1.0,0.3034722222222222,0.14145383104125736,0.26800670016750416,576,3496,576,11520
-4.085,1.0,0.303125,0.1415929203539823,0.26823134953897737,576,3492,576,11520
-4.0835,1.0,0.30277777777777776,0.14173228346456693,0.26845637583892623,576,3488,576,11520
-4.082000000000001,1.0,0.3016493055555556,0.14218711429276723,0.2691903259726603,576,3475,576,11520
-4.080500000000001,1.0,0.30147569444444444,0.1422573474932082,0.2693035977277509,576,3473,576,11520
-4.0794999999999995,1.0,0.3004340277777778,0.14268020807530343,0.269985235182451,576,3461,576,11520
-4.0785,1.0,0.30026041666666664,0.14275092936802974,0.27009917704156994,576,3459,576,11520
-4.077,1.0,0.29913194444444446,0.14321233217304824,0.2708421498095641,576,3446,576,11520
-4.0755,1.0,0.2986979166666667,0.14339058999253174,0.2711289980936242,576,3441,576,11520
-4.074,1.0,0.29696180555555557,0.1441080810607956,0.2722824930865773,576,3421,576,11520
-4.0725,1.0,0.29678819444444443,0.14418022528160201,0.27239838263460314,576,3419,576,11520
-4.0715,1.0,0.29348958333333336,0.14556482183472327,0.2746191804333834,576,3381,576,11520
-4.0705,1.0,0.29322916666666665,0.1456752655538695,0.27479604980678407,576,3378,576,11520
-4.069,1.0,0.2917534722222222,0.1463042926085852,0.27580262874380523,576,3361,576,11520
-4.0675,1.0,0.2915798611111111,0.14637865311308768,0.27592153481353743,576,3359,576,11520
-4.0665,1.0,0.28958333333333336,0.147239263803681,0.27729636048526857,576,3336,576,11520
-4.0649999999999995,1.0,0.28932291666666665,0.14735226400613968,0.2774766962930848,576,3333,576,11520
-4.0634999999999994,1.0,0.2869791666666667,0.14837712519319937,0.2791103358046228,576,3306,576,11520
-4.0625,1.0,0.2864583333333333,0.14860681114551083,0.27947598253275113,576,3300,576,11520
-4.0615000000000006,1.0,0.28619791666666666,0.14872192099147946,0.27965916539217833,576,3297,576,11520
-4.060499999999999,1.0,0.28463541666666664,0.14941634241245136,0.2807633252906339,576,3279,576,11520
-4.0595,1.0,0.2842881944444444,0.14957153985977667,0.2810098792535675,576,3275,576,11520
-4.0585,1.0,0.28324652777777776,0.15003907267517583,0.2817521461589259,576,3263,576,11520
-4.0575,1.0,0.28272569444444445,0.15027393686407514,0.2821247520387921,576,3257,576,11520
-4.0565,1.0,0.28203125,0.15058823529411763,0.28262309560609405,576,3249,576,11520
-4.0555,1.0,0.28098958333333335,0.15106215578284815,0.28337392074385653,576,3237,576,11520
-4.0545,1.0,0.28072916666666664,0.15118110236220472,0.28356225077536557,576,3234,576,11520
-4.0535,1.0,0.2802951388888889,0.15137976346911958,0.2838766910623198,576,3229,576,11520
-4.052,1.0,0.27881944444444445,0.15205913410770855,0.28495102404274264,576,3212,576,11520
-4.0504999999999995,1.0,0.2782118055555556,0.15234065062152868,0.28539576365663316,576,3205,576,11520
-4.0495,1.0,0.278125,0.1523809523809524,0.2854594112399643,576,3204,576,11520
-4.048500000000001,1.0,0.27760416666666665,0.15262321144674085,0.2858418937025458,576,3198,576,11520
-4.047499999999999,1.0,0.27743055555555557,0.15270413573700956,0.28596961572832885,576,3196,576,11520
-4.0465,1.0,0.2769097222222222,0.15294742432288902,0.28635346756152125,576,3190,576,11520
-4.0455000000000005,1.0,0.2763888888888889,0.15319148936170213,0.2867383512544803,576,3184,576,11520
-4.044499999999999,1.0,0.2756076388888889,0.15355905091975472,0.287317620650954,576,3175,576,11520
-4.042999999999999,1.0,0.27543402777777776,0.15364097092558016,0.28744666516954864,576,3173,576,11520
-4.0415,1.0,0.27491319444444445,0.15388725621159496,0.28783449516528,576,3167,576,11520
-4.0405,1.0,0.2743055555555556,0.15417558886509636,0.2882882882882883,576,3160,576,11520
-4.039,1.0,0.27352430555555557,0.15454789374832303,0.288873843376213,576,3151,576,11520
-4.0375,1.0,0.27274305555555556,0.15492200107584722,0.28946178199909545,576,3142,576,11520
-4.0365,1.0,0.27265625,0.1549636803874092,0.28952725627686043,576,3141,576,11520
-4.0355,1.0,0.2721354166666667,0.15521422797089734,0.28992072480181197,576,3135,576,11520
-4.0344999999999995,1.0,0.271875,0.1553398058252427,0.29011786038077975,576,3132,576,11520
-4.0335,1.0,0.27152777777777776,0.15550755939524838,0.29038112522686027,576,3128,576,11520
-4.032500000000001,1.0,0.27144097222222224,0.1555495544153389,0.29044701611073287,576,3127,576,11520
-4.031499999999999,1.0,0.2708333333333333,0.15584415584415584,0.29090909090909095,576,3120,576,11520
-4.029999999999999,1.0,0.27057291666666666,0.15597075548334688,0.29110757334546283,576,3117,576,11520
-4.0280000000000005,1.0,0.26979166666666665,0.1563517915309446,0.29170464904284416,576,3108,576,11520
-4.0265,1.0,0.26961805555555557,0.15643671917436175,0.2918376652986776,576,3106,576,11520
-4.0255,1.0,0.26935763888888886,0.15656428377276435,0.29203741729409083,576,3103,576,11520
-4.0245,1.0,0.26883680555555556,0.1568200381159815,0.2924377427461732,576,3097,576,11520
-4.0235,1.0,0.2681423611111111,0.15716234652114597,0.2929732204165713,576,3089,576,11520
